,,,,,,Notifiable Offence List  2018-2019,,,,,,,
,,,,,,,,,,,,,
"This list can be filtered to show indictable, triable-either-way and summary offences.",,,,,,,,,,,,,
Click on the drop down arrow above the column marked ‘mode’ and select either “I” (indictable) “E” (triable-either-way) or “S” (summary).,,,,,,,,,,,,,
,,,,,,,,,,,,,
Home Office code,Mode,Max Sentence,Victim or State Based,Class,Sub class,Offence category,Offence,Act,Year added/amended/deleted,Commencement date,Cessation date,Note,
98/35,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Knowingly supply a barred individual to engage in regulated activity while acting/appearing to act for personnel supplier. ,Safeguarding Vulnerable Groups Act 2006 Sec 19(2)(5).,,,,,
98/36,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Establish/install/use a wireless telegraphy station/apparatus without a S.8 licence.,Wireless Telegraphy Act 2006 Sec 8 & 35(1)(2).,,,,,
98/37,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Possess/control wireless telegraphy station/apparatus with intent for self/another to use it to contravene S.8 and S.35(2). ,Wireless Telegraphy Act 2006 Sec 36(1)(2).,,,,,
98/38,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Having charge of premises knowingly cause/permit/fail to prevent use of premises for unlawful broadcasting.,Wireless Telegraphy Act 2006 Sec 37.,,,,,
98/39,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Facilitate unauthorised broadcasting.,Wireless Telegraphy Act 2006 Sec 38(2)(6).,,,,,
98/40,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Send/attempt to send false/misleading message by wireless telegraphy likely to endanger personal safety/ship/aircraft/vehicle.,Wireless Telegraphy Act 2006 Sec 47.,,,,,
98/41,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Use apparatus for the purpose of interfering with wireless telegraphy.,Wireless Telegraphy Act 2006 Sec 68.,,,,,
98/42,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Broadcast, etc from a ship/aircraft while it is in /over the UK/external waters, or from a British registered ship/aircraft while it is not in/over the UK/external waters.",Wireless Telegraph Act 2006 Sec 77 & S.93(1).,,,,,
98/43,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Broadcasting from structure/non-ship object affixed to/supported b y a bed of waters.,Wireless Telegraph Act 2006 Sec 78 & 93(1).,,,,,
98/44,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Ship owner/master make/procure broadcast capable of receipt in UK or cause wireless telegraphy interference in UK from non-British registered ship in prescribed area of high seas.,Wireless Telegraph Act 2006 Sec 79 & 93(1).,,,,,
98/45,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,British person broadcast from non-British ship/aircraft/structure/object while on high seas.,Wireless Telegraph Act 2006 Sec 80 & 93(1).,,,,,
98/46,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Manage/finance/operate/run a broadcasting station by which broadcasts are made contravening S.77,78,79 or 80.",Wireless Telegraph Act 2006 Sec 81 & 93(1).,,,,,
98/47,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Facilitating broadcasting from ships or aircraft.,Wireless Telegraph Act 2006 Sec 82 & 93(1).,,,,,
98/48,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Facilitating broadcasting from structures or objects.,Wireless Telegraph Act 2006 Sec 83 & 93(1).,,,,,
98/49,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Repair/maintain wireless apparatus knowing that broadcasts are to be made contrary to S.77,78,79 or 80.",Wireless Telegraph Act 2006 Sec 84.,,,,,
98/50,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences relating to unlawful broadcasts.,Wireless Telegraph Act 2006 Sec 85 & 93(1).,,,,,
98/51,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Procure person in UK to commit a S.82-85 offence abroad.,Wireless Telegraph Act 2006 Sec 87.,,,,,
98/52,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclose information in contravention of S.111.,Wireless Telegraph Act 2006 Sec 111.,,,,,
98/53,E,1,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Bring or cause another to bring child into UK in non-compliance with condition specified in regulations made under S.12(1).,Children and Adoption Act 2006 Sec 12.,,,,,
98/56,E,2,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclose debtor information without authority. ,"Attachment of Earnings Act 1971, inserted by Sec 92 Tribunals, Courts and Enforcement Act 2007 S.15B.",,,,,
98/63,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Fail to comply with articles listed in the Schedule relating to shark fins.,"Sea Fishing (Prohibition on Removal of Shark Fins) Order 2007 Sec 4,5",,,,,
98/64,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Fail to comply with/prevent other person complying with a requirement imposed by a British sea-fishery officer, or assault/obstruct a British sea-fishery officer exercising powers under this order.",Sea Fishing (Prohibition on Removal of Shark Fins) Order 2007 Sec 12.,,,,,
98/65,E,fine,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Protection of Wrecks Act 1973.,,,,,
98/66,I,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Organisation convicted of corporate manslaughter/homicide fail to comply with remedial order,Corporate Manslaughter and Corporate Homicide Act 2007 sec 9,,,,,
98/67,I,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Organisation convicted of corporate manslaughter/homicide fail to comply with order to publish particulars of offences ,Corporate Manslaughter and Corporate Homicide Act 2007 Sec 10,,,,,
98/69,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offence Committed by license holder - storage of carbon dioxide,"Energy Act 2008 Sec 23(1)(a), (b) & (d) & (3)",,,,,
98/70,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibition on use of site in absence of approved programme - nuclear sites: decommissioning and clean-up,Energy Act 2008 Sec 47,,,,,
98/71,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offence of failure to comply with approved programme - nuclear sites: decommissioning and clean - up,Energy Act 2008 Sec 57, ,,,,
98/72,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Ecodesign for Energy-related Products Regulation 2010 Sec 14,,,,,
98/73,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Intentionally encouraging or assisting commission of an either way offence,Serious Crime Act 2007 Sec 44 (pt),,,,,
98/74,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Intentionally encouraging or assisting commission of an indictable offence (NOT MURDER),Serious Crime Act 2007 Sec 44 (pt),,,,,
98/75,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Encouraging or assisting in the commission of an either way offence believing it will be committed,Serious Crime Act 2007 Sec 45(pt),,,,,
98/76,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Encouraging or assisting in the commission of an indictable offence believing it will be committed [NOT MURDER] ,Serious Crime Act 2007 Sec 45(pt),,,,,
98/77,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Encouraging or assisting in the commission of one or more either way, or indictable offences (other than murder) believing it/they will be committed",Serious Crime Act 2007 Sec 46(pt),,,,,
98/78,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences of Carrying on unlicensed activities - importation and storage of combustible gas,Energy Act 2008 Sec 8,,,,,
98/79,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offence committed by license holder - importation and storage of combustible gas,"Energy Act 2008 Sec 9(1)(a), (b) & (d) & (5)",,,,,
98/80,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences of carrying on unlicensed activities - storage of carbon dioxide,Energy Act 2008 Sec22,,,,,
98/81,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Schedule 1 (ear tags),Cattle Identification Regulations 2007 RR.4 & 15 & Sch.1,,,,,
98/82,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Schedule 2 (registration of cattle),cattle Identification Regulations 2007 RR.5 & 15 & Sch.2,,,,,
98/83,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Sch.3 Pt.1 (passports),Cattle Identification Regulations 2007 RR.6 & 15 & Sch.3(pt.1),,,,,
98/84,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Sch.3 Pt.2 (movement using passports),Cattle Identification Regulations 2007 RR.6 & 15 & Sch.3(pt.2),,,,,
98/85,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Sch.4 (notification of movement of death),Cattle Identification Regulations 2007 RR.7 & 15 & Sch 4,,,,,
98/86,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with enforcement of Sch.5 (records),Cattle Identification Regulations 2007 RR.8 & 15 & Sch.5,,,,,
98/87,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Wine regulations 2009 RR.12 & 14 (3) & Sch.2 P.2(1) & Sch.3 P.1,,,,,
98/88,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Triable-either-way offences,Sea Fisheries Act 1968 S.10,,,,,
98/89,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences of damaging etc protected features of MCZs ,"Marine and Coastal Access Act 2009 ss 139, 163, 190 & 292 (4), (5) & (7)",,,,,
98/90,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Conservation of Whales- various offences,Whaling Industry (Regulation) Act 1934,,,,,
98/91,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Contravening the law relating to the regulation and control of fishing for salmon, trout, freshwater fish and eels, the protection and conservation of fisheries for such fish, the times of fishing for the selling such fish b.  Sec 27 (instrument other than rod and line) Secs 4, 5",Salmon and Freshwater Fisheries Act 1975 (except Sec 1,,,,,
98/92,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Fishing with, or possessing for  fishing prohibited instruments",Salmon and Freshwater Fisheries Act 1975 Sec 1,,,,,
98/93,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Breach EU regulation 1007/2009 in relation to seal meat/oil/blubber/organ/skins,Seal Products regulations 2010,,,,,
98/94,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Triable-either-way offences,The Eels (England and Wales Regulations 2009.,2014,,,,
98/95,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Fish / take fish by other than licensable means in circumstances where fish / taking may or may not be authorised, or possess unlicensed instrument with intent to fish / take fish or without a S27A authority",Salmon and Freshwater Fisheries Act 1975 27B (1) (a) & (b) & (2) (a) & (b) ,2015,,,,
98/96,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Triable-either-way offences,The Pyrotechnics Articles (Safety) Regulations 2015,,,,,
98/97,E,14,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Marriage Act 1949 Sec 75 (1) (b) (c) (2) (a) (aa) (b) (bb) (3) (a-d) 76 (3),01/07/2018,,,Previously listed as 99/99,
98/98,E,Fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Data Protection Act 2018,01/07/2018,24/05/2018,31/10/2018,DPA 2018 Offences to be recorded under codes 96/01 - 96/07 from 1 November.,
99/1,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Incitement to sedition etc.,Aliens Restriction (Amendment) Act 1919 Sec 3(1),,,,,
99/2,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Intentionally/recklessly remove, cause or permit the removal of a hedgerow in contravention of Regulation 5 (1) or (9)",Hedgerows Regulations 1997,,,,,
99/3,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,Triable-either-way offences,Control of Trade in Endangered Species (Enforcement) Regulations 1997,,,,,
99/5,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Bribery, Treating and undue influence",Representation of the People Act 1983 Secs 113-115,,,,,
99/6,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Impersonation.,Representation of the People Act 1983 Sec 60,,,,,
99/7,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Offences relating to offering, promising or giving bribes",Bribery Act 2010 Sec 1 (2) (a) (b) (i) (ii) & (3) & 11,,,,,
99/8,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Offences relating to requesting, agreeing to receive and accepting bribes",Bribery Act 2010 Sec 2 (2) (3) (4)& (5) & 11,,,,,
99/9,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Bribery of foreign public officials,Bribery Act 2010 Sec 6 & 11,,,,,
99/10,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Commercial organisation - fail to prevent associate bribing another with intent to obtain / retain business / advantage,Bribery Act 2010 Sec 7 & 11,,,,,
99/12,E,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Misconduct in a public offence by act or commission,Common Law,,,,,
99/13,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Contravene or knowingly cause/permit the contravention of reg 12 (1),Environmental Permitting (England and Wales) Regulations 2010 RR 38 (1) (2) (3) & 39 (1),,,,,
99/14,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply and provide accurate information under permit conditions,Environmental Permitting (England and Wales) Regulations 2010 RR Secs 38 (4) & 39 (3),,,,,
99/15,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Provision of postal services in contravention of restrictions,Postal Services Act 2011 Sch 4 para 9 (1) (a) or (b) & (2); Sch 7 para 15 (1) (a) or (b) & (2) Sch 8 para 12 (1) (a) or (b) & (2) Sch 8 para 13 (1) & (2),,,,,
99/16,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Unlawful disclosure of information; providing false information,Postal Services Act 2011 Sec 56 (7) & (8). Sch 8 para 13 (4) & (5),,,,,
99/19,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,Triable-either-way offences,Trade in Animals and Related Products Regulations 2011 RR 39 & 42,,,,,
99/20,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,Offences relating to the introduction of new species,Wildlife and Countryside Act 1981 Sec 14 (1) & 18 (2),,,,,
99/21,E,Fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Remove/disturb limestone on designated land,Wildlife and Countryside Act 1981 Sec 34,,,,,
99/22,E,Fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,Triable-either-way offences,Sea Fishing (Enforcement or Community Control Measures Order 2000 AA (1) or (2) & (4) (1) or (3) or 10 (a) (b) or (c) & 10 (c),,,,,
99/23,E,7,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fraudulent evasion of duty etc,"Customs & Excise Management Act 1979, Secs 50(2)(3), 68(2) & 170(1)(2)",,,,,
99/24,E,2,V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibitions  for the protection of revenue,Betting and Gaming Duties Act 1981,,,,,
99/28,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Offences under Parts I, II & III","Insurance Companies Act, 1982 Sec 14, 71(2) & 81",,,,,
99/29,I,7,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assist offender (Offences triable on indictment only),"Criminal Law Act, 1967 Sec 4(1) in part,",,,,,
99/30,E,7,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assisting offender ,"Criminal Law Act, 1967 Sec 4(1) in part",,,,,
99/32,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Unauthorised disclosure of information about a prisoner,"Criminal Law Act 1967, Sec 4(1) in part;                                                                                       Criminal Justice & Public Order Act 1994 Sec 14",,,,,
99/34,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to possess a licence or to obey conditions of licence,Activity Centres (Young Persons) Act 1995 Sec 2(1)(a) (against regulations made under the above Section),,,,,
99/35,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Make a statement to the licensing authority (or someone acting on their behalf) which is false in a material particular,Activity Centres (Young Persons) Act 1995 Sec 2(1)(b) (against regulations made under the above Section),,,,,
99/36,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences relating to chemical weapons,Chemical Weapons Act 1996 (except Secs 2 & 11),,,,,
99/37,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences relating to the Disability Discrimination Act 1995 and Regulations made under it (TEW and indictable offences),Disability Discrimination Act 1995 (TEW & Indictable offences),,,,,
99/38,E,?,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Conspiring in the UK to commit offences overseas,Criminal Justice (Terrorism & Conspiracy) Act 1998 Sec 5 ,,,,,
99/39,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disqualified person knowingly applies etc. for work in a regulated position,Criminal Justice and Court Services Act 2000 Sec 33(1),,,,,
99/40,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Person knowingly offers a disqualified person work in a regulated position.,Criminal Justice and Court Services Act 2000 Sec 33(1),,,,,
99/41,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Giving false or misleading information,Nuclear Safeguards Act 2000 Sec 7,,,,,
99/42,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Offences under Secs 3, 4, 5, 8 & 9.","Nuclear Safeguards Act 2000 Sec 3, 4, 5, 8 & 9",,,,,
99/45,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Regulations made under these sections Health and Safety,Merchant Shipping (additional safety measures for bulk carriers) Regs 1999 (SI 1644/99) ,,,,,
99/46,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclosure of information for enforcing warrants,Access to Justice Act 1999 Sec 94,,,,,
99/47,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Restriction on disclosure,Nuclear Safeguards Act 2000 Sec 6,,,,,
99/48,E,fine,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Carrying out or causing to permit to be carried out, any operation likely to damage part of an area of special scientific interest subject to notification by Nature Conservancy Council",Wildlife & Countryside Act 1981 S.28P as added by                                                                 Countryside &  Rights of Way Act 2000 Sch.9,,,,,
99/49,E,2,S,Miscellaneous crimes against society,,96 Wildlife Crime,"Falsely pretending , with intent to deceive, to be a wildlife inspector.","Wildlife & Countryside Act 1981S.XB(4) as added by  Natural Environment & Rural Communities Act 2006 Sch 5 P.1.
",,,,,
99/50,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Contravenes or fails to comply with Direction, or makes a disclosure in contravention of a  Direction, made in the interests of national security etc.",Transport Act 2000 Sec 38(11),,,,,
99/51,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Provides particulars, or recklessly provides particulars, which he knows are false in a material particular.",Transport Act 2000 Sec 82(3)(6),,,,,
99/52,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Contravenes or fails to comply with a Direction, given in times of severe international tension, great national emergency or actual or imminent hostilities.",Transport Act 2000 Sec 93(7),,,,,
99/53,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Knowingly gives false information or false statement, in connection with this part of the Act.",Transport Act 2000 Sec101,,,,,
99/54,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibition on disclosure of information gained under this Part of the Act..,Transport Act 2000 Sec 102 Sch.9(5),,,,,
99/55,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences - Regulations made under S.247,Transport Act 2000 Sec 247(6)(7)(9),,,,,
99/56,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Unlawful interception of a postal public or private telecommunication scheme,Regulation of Investigatory Powers Act 2000 Sec 1(1)(2)(7),,,,,
99/57,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fail to give effect to an interception warrant,Regulation of Investigatory Powers Act 2000 Sec 11(4)(7),,,,,
99/58,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Unlawful disclosure of details of interception warrant,Regulation of Investigatory Powers Act 2000 Sec 19(4),,,,,
99/59,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fail to disclose key to protected information,Regulation of Investigatory Powers Act 2000 Sec 53,,,,,
99/60,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclose details of Sec. 49 notice,Regulation of Investigatory Powers Act 2000 Sec 54,,,,,
99/61,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Political Parties, Elections and Referendums Act 2000",,,,,
99/62,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,BSE Regulations                                                                                                                            BSE Monitoring (England) regulations 2001,,,,,
99/63,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Using unlicensed security operative,Private Security Industry Act 2001 Sec 5(1)(4),,,,,
99/64,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Using unlicensed wheel clampers operative,Private Security Industry Act 2001 Sec 6(1)(4),,,,,
99/65,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Right to use approved status,Private Security Industry Act 2001 Sec 16(2)(a)(b)(c),,,,,
99/66,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Imposition of requirements for approval,"Private Security Industry Act 2001 Sec 17(2)(3)(a)(b),4",,,,,
99/67,E,-,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Foot &  Mouth Disease Regulations,,,,,
99/68,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Leaves UK when prohibited to do so by Travel Restriction Order,Criminal Justice & Police Act 2001 Sec 36(1),,,,,
99/69,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to return after a suspension – Travel Restriction Order,Criminal Justice & Police Act 2001 Sec 36(2),,,,,
99/70,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way – except article 65,Air Navigation (Overseas Territories) Order 2001 ,,,,,
99/72,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences - Regulations made under Part 8,"Anti-terrorism, Crime and Security Act 2001 S.77(2)(d)(3)(a)",,,,,
99/73,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Regulations may create a criminal offence,"Aviation Security Act S.20B(7)(8) as added by                                                                                  Anti-terrorism, Crime and Security Act 2001 Sec 85",,,,,
99/74,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fails to comply with requirement of a detention direction etc,"Aviation Security Act S.20B(7)(8) as added by                                                                                  Anti-terrorism, Crime and Security Act 2001 Sec 86",,,,,
99/75,I,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Placing in a women a human embryo which has been created otherwise than by fertilisation,Human Reproductive Cloning Act 2001 Sec 1,,,,,
99/76,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,All other TEW offences except those under classification 95/08,Financial Services and Markets Act 2000,,,,,
99/77,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Re-programming mobile telephones etc.,Mobile Telephones (Re-programming) Act 2000 Sec 1,,,,,
99/78,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Possession or supply anything for re-programming purposes,Mobile Telephones (Re-programming) Act 2000 Sec 2,,,,,
99/81,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Interfering with the mail - postal operators,Postal Services Act 2000 Sec 83,,,,,
99/82,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Postal Services Act 2000 except Sec 83 & 85,,,,,
99/83,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibition on sending certain articles by post,Postal Services Act 2000 Sec 85,,,,,
99/84,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Consumer Credit Act 1974 except Sec 39,,,,,
99/85,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Engaging in activities requiring a licence,Consumer Credit Act 1974  Sec 39,,,,,
99/86,E,2,V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Ill treatment of patients,Mental Health Act 1983 Sec 127,,,,,
99/87,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assisting patients to absent themselves,Mental Health Act 1983 Sec 128,,,,,
99/88,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"All TEW offences except Sec 10,78-82,92-95",Railway and Transport Safety Act 2003,,,,,
99/89,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Communications Act 2003 except Sec 125 & 126,,,,,
99/90,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Dishonestly obtaining electronic communication services,Communications Act 2003 Sec 125,,,,,
99/91,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Possession or supply of apparatus etc for contravening Sec 125,Communications Act 2003 Sec 126,,,,,
99/92,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Water Act 2003,,,,,
99/93,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibition on unauthorised introduction of water or unauthorised use of supply system,Water  Industry Act 1991 Sec 66I & 66J as added by                                                                        Water Act 2003 Sch 4,,,,,
99/94,E,7,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Dishonestly deals in cultural object that is tainted, knowing or believing that the object is tainted",Dealing in Cultural Objects (Offences) Act 2003 Sec 1,,,,,
99/95,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Horse Passports Regulations 2009,,,,,
99/96,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Animal & Animal Products (Import & Export)  (No.2) Regulations 2004 R.33 (SI2886/2004).,,,,,
99/96,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Animal & Animal Products (Import & Export) (England) Regulations 2006 RR32(a) & (b) & 34(4),,,,,
99/97,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Common Agricultural Policy (Protection of Community Arrangements) Regs 1992,,,,,
99/98,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Acting as a gangmaster in contravention of Section 6 (prohibition of unlicensed activities),Gangmasters (Licensing) Act 2004 Sec 6 & 12(1),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Misrepresentation of systems of classification of carcasses,Agriculture Act 1967 Sec 6(8),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Falsification of registration returns and records of a levy scheme,Agriculture Act 1967 Sec 14(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclosure of information under a levy scheme,Agriculture Act 1967 Sec 24(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Means of obtaining information relating to land,Agriculture Act 1967 Sec 55(4),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Concerning - Eggs; capital and other grants; smallholdings, flood warning systems, animal diseases",Agriculture Act 1970 other than Secs 66-87 (part IV),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Contravening sales of regulated products or disclosing information.,Agricultural Marketing Act 1958 Sec 6(6) and 47(3),,,,,
